,url,title,text,date
0,https://www.yna.co.kr/view/AKR20230822078851002?section=search,"추경호 ""재정 녹록지 않아…빚 늘리는 모르핀 주사 안놓겠다""","(세종=연합뉴스) 이준서 민경락 박재현 박원희 기자 = 추경호 부총리 겸 기획재정부 장관이 재정 확대를 통한 경기 부양을 '모르핀 주사'에 빗대며 민간 활력 중심의 경제정책 기조를 유지하겠다는 뜻을 22일 재확인했다.중국 부동산 위기 등 대외 불확실성에도 하반기 수출 회복세 등을 예상하며 기존의 '상저하고' 경기 전망도 유지했다.늘고 있는 가계부채에 대해서는 윤석열 정부 들어 가계부채 규모가 줄었다는 점을 피력하며 안정적 관리에 주력하겠다고 강조했다.◇ ""성장률 높이려고 빚내 대응할 상황 아냐""추 부총리는 이날 국회 기획재정위원회 회의에서 재정이 더 적극적인 역할을 해야 한다는 지적에 ""국가 재정이 녹록지 않은데 빚내서 재정 확대하고 경기 부양하는 것이 모르핀 주사""라며 강하게 반박했다.추 부총리는 ""이 모르핀 주사를 안 놓으려고 하는 것""이라며 ""단기적 부양을 위해서 재정을 쉽게 동원하는 것은 바람직하지 않다""고 강조했다.그는 ""0.1%(포인트·p), 0.2%(p) 성장률을 더 높이기 위해 방만하게 빚을 내서까지 재정으로 대응할 상황은 아니다""라며 ""민간이 세계시장에 진출하고 일자리를 만들어 낼 수 있도록 여건을 만드는 것이 급선무""라고 말했다.기재부가 윤석열 대통령의 '건전재정' 방침에 갇혀 눈치를 보는 것 아니냐는 지적에는 ""대통령께서 동일한 선상에서 생각하고 계시고 같은 방향성의 메시지를 내고 있다""며 대통령실과 기재부 간 견해차가 없다고 답했다.하반기 세수 결손 전망에 대해서는 ""올해 세수는 아직 정확히 추계하고 있지는 않지만, 6월까지의 (세수 부족) 수치보다는 세수 결손이 더 크게 나타날 가능성이 크다""고 밝혔다.◇ ""최대한 객관적으로 경기 전망""…'상저하고' 유지추 부총리는 정부의 경기 판단이 지나치게 낙관적이라는 지적에는 ""절대 낙관적으로 보고 있지 않고 최대한 객관적인 상황을 보고 전망하고 있다""고 반박했다.그러면서 ""(8월에는) 일정 부분 소폭의 적자가 나더라도 9월부터는 무역수지가 흑자로 돌아서고 수출도 반등세가 본격화하기 시작할 것""이라며 기존의 '상저하고' 전망을 재확인했다.수입이 수출보다 더 많이 줄어든 불황형 흑자 탓에 무역수지가 개선됐다는 지적에도 ""불황형이라면 물량이 줄어야 하는데 최근에는 물량이 상승세다. 앞으로 우리 무역수지에 긍정적인 신호를 보내주고 있다""고 받아쳤다.중국 부동산시장 위기론의 국내 영향에 대해서는 당장 판단은 이르다고 답했다.추 부총리는 ""중국은 세계 경제에서 약 20%에 가까운 비중을 차지하고 있고 우리 수출액에서도 상당히 비중이 크다""면서도 ""중국 당국의 대응 등을 종합적으로 살펴야 하기 때문에 '우리 경제에 큰 문제가 된다'라고 판단하기는 이르다""고 말했다.◇ ""안정적인 가계부채 관리는 중요한 정책 목표""추 부총리는 최근 증가세인 가계부채와 관련해서는 ""그동안 가계부채가 너무 많이 올랐기 때문에 적정 수준으로 지속해 안정적으로 관리해야 한다는 것은 굉장히 중요한 정책 목표""라고 말했다.이어 ""세계 1위의 가계 부채를 만든 것은 바로 지난 정부""라며 ""윤석열 정부 들어서 GDP(국내총생산 대비) 가계부채 비율과 가계부채 절대 규모가 줄었다""고 강조했다.정부가 금융 규제를 완화한 탓에 가계부채가 늘고 있다는 지적에는 ""이 정부에서 가계부채를 방만하게 운영해서 투기를 통해 부동산 경기를 부양하겠다는 생각은 일(1)도 없다""고 선을 그었다.역전세 대책에 대해서는 ""전반적인 가계대출 부채의 증가로 나타나지 않도록 엄격히 관리하면서 대응하고 있다""며 ""아주 좁게 예외적으로 한시적으로 운영한다""는 입장을 재확인했다.",2023-08-22
1,https://www.yna.co.kr/view/AKR20230822127851065?section=search,'254억 횡령' 유혁기 구속기소…유병언 일가 수사 마무리,"(인천=연합뉴스) 손현규 기자 = 유병언 전 세모그룹 회장(2014년 사망)의 차남 유혁기(50)씨가 세월호 참사 9년 만에 미국에서 국내로 강제 송환된 후 250억원대 횡령 혐의로 재판에 넘겨졌다.인천지검 형사6부(손상욱 부장검사)는 특정경제범죄가중처벌법상 횡령 혐의로 유씨를 구속 기소했다고 22일 밝혔다.유씨는 2008년 3월부터 2014년 3월까지 아버지 측근인 계열사 대표들과 공모해 사진값 등 명목으로 모두 254억9천300만원을 받아 개인 계좌나 해외 법인으로 빼돌린 혐의를 받고 있다.이 가운데 가장 큰 비중을 차지한 금액은 아버지의 사진 작품을 제작한 미국 아해 프레스(AHAE PRESS)INC의 자금을 마련하려고 여러 계열사로부터 받은 사진값 선급금으로 161억7천만원이다.또 유씨가 세운 경영 컨설팅 업체를 통해 계열사로부터 상표권 사용료 명목으로 빼돌린 69억5천만원, 누나 섬나(57)씨가 운영한 디자인컨설팅 업체로부터 경영 자문료로 받은 21억6천만원, 고문료 비용 1억9천만원 등도 횡령 액수에 포함됐다.검찰은 유씨가 실제로 컨설팅 업무를 하지 않거나 허위 상표권 명목 등으로 계열사로부터 사실상 '상납'을 받았고, 개인 계좌로 빼돌린 돈을 다른 계좌로 나눴다가 다시 모으는 등 '자금 세탁'도 했다고 설명했다.이어 빼돌린 돈으로 해외 부동산을 사거나 아버지 사진전을 열었으며 일부는 고급 차량과 명품 구입 비용으로 쓰기도 했다고 밝혔다.그러나 유씨는 검찰 조사에서 회사끼리 금전 거래는 했다고 인정하면서도 횡령은 하지 않았다며 혐의를 전면 부인했으며 일부 진술을 거부하기도 했다.그는 ""돈이 오간 것은 맞지만 용도가 정해져 있는 거래였다""며 ""계열사로부터 받은 사진값은 모두 전시회에 사용됐다""고 주장했다.이어 ""상표권 사용료도 가치에 따라 받았으며 컨설팅 비용도 계열사에 충분히 도움을 주고받은 것""이라고 진술했다.애초 검찰은 2014년 세월호 참사 관련 중간 수사결과 발표 당시에는 유씨의 혐의 액수를 559억원으로 특정했으나 한국과 미국이 맺은 범죄인 인도 조약에 따라 혐의 액수가 250억원대로 줄었다.한미 범죄인 인도 조약 15조(특정성의 원칙)에 따르면 범죄인은 인도가 허용된 범죄 외 추가 범죄로 인도 청구국에서 처벌받지 않는다. 한국 검찰이 유씨를 추가 범죄로 기소하려면 미국 당국의 동의를 받아야 한다.검찰은 306억원 횡령과 125억원 조세 포탈 등 유씨의 또 다른 혐의를 추가로 기소하기 위해 미국 측 동의를 받을 예정이다.유씨가 이날 기소됨에 따라 유 전 회장 일가와 측근 수사는 9년 만에 사실상 마무리됐다.유 전 회장 일가 6명, 측근 5명, 계열사 사장 9명 등 모두 20명이 구속 기소돼 유죄 판결을 받았다.앞서 인천지검 특별수사팀은 2014년 세월호 참사 직후 선사 '청해진해운'의 실질적인 지배주주로 유 전 회장 일가를 지목하고 경영 비리를 대대적으로 수사했다.검찰은 유씨가 아버지인 유 전 회장의 '경영 후계자'라고 판단하고 미국 측에 범죄인 인도를 요청했으며 지난 4일 국내로 그를 강제 송환했다.검찰 관계자는 ""유 전 회장의 사업상 후계자였던 유씨는 세월호 선사 계열사들의 막대한 자금을 해외로 빼돌려 개인적으로 썼다""며 ""2014년부터 유씨 재산 61억원과 유 전 회장 일가의 재산 1천11억원을 압류하거나 동결 조치했다""고 말했다.",2023-08-22
2,https://www.yna.co.kr/view/AKR20230822125200009?section=search,"'유동성 우려' 中부동산업체들, 일부 지방정부에 채무상환 요청","(서울=연합뉴스) 차병섭 기자 = 대형 부동산업체 비구이위안(컨트리가든)의 디폴트(채무 불이행) 가능성 등 중국 경제에 대한 우려가 커지는 가운데, 중국의 일부 지방 정부가 부동산업체들에 채무를 지고 있는 것으로 전해졌다.22일 중국매체 경제관찰보에 따르면 여러 민영 부동산기업의 지역 책임자들은 일부 지방정부의 관련 채무액이 10억∼20억 위안(약 1천834억∼3천668억원) 수준이라고 밝혔다.채무는 주로 지방정부가 업체에 돌려주기로 한 토지사용권 매매 관련 수수료, 토지자산증가세에 대한 환급금 등이다.최근 1년여간 이들 기업은 유동성 압박 해소 및 이미 진행 중인 주택 공사 마무리 등을 이유로 지방정부들에 채무를 조속히 갚도록 요청해왔다는 게 소식통들의 설명이다.톈진시와 허난성 정저우시 정부 등은 최근 관할 구·현 정부 등에 채무 상황과 관련한 구체적 자료를 요구한 것으로 전해진다.지방정부의 채무는 부동산업계에 국한된 것이 아니며, 지난달 중국 중앙부처인 주택·도시농촌건설부의 업계 간담회 당시 소비재·건설 부문 기업들도 이러한 문제를 제기한 바 있다.이달 초에는 중국 중앙은행인 인민은행의 판궁성 행장이 주재한 민영기업 간담회에서도 이러한 문제가 거론됐다.게다가 중국 중앙정부가 민영 부문 부양책의 일환으로 지방정부들에 채무 문제를 해결하도록 압박하고 있으며, 경제계획 총괄부처인 국가발전개혁위원회(발개위)는 이달 초 민영 기업에 지급 의무를 다하지 않는 지방정부를 처벌하겠다고 밝혔다는 게 블룸버그통신의 설명이다.하지만 부동산 경기 하강으로 주 수입원인 부동산 관련 세수가 감소한 지방정부의 재정 상황도 녹록지 않은 점이 문제로 지적된다.한편 전날 인민은행은 경기 부양을 위해 사실상 기준금리인 1년 만기 대출우대금리(LPR)를 0.1%포인트 인하해 연 3.45%로 낮추면서도 주택담보대출의 기준이 되는 5년 만기 LPR은 연 4.2%로 동결했다.부동산 부양 효과가 제한적임에도 5년 만기 LPR 금리를 동결한 것은 지나친 위안화 약세를 우려했기 때문이라는 관측이 나온다. 위안화 매도세 및 외국자본 이탈에 대한 우려가 작용했다는 것이다.이러한 가운데 중국 금융당국은 위안화 가치의 지나친 하락과 변동성 확대를 막기 위해 시장 개입을 강화하고 있다.인민은행이 고시환율과 역레포(역환매조건부채권) 등을 통해 환율 방어에 나서고, 국영 은행들이 달러화를 팔고 위안화를 사들이는 상황이다. 당국은 위안화 하락 베팅에 드는 거래비용도 올렸다.17일 지난해 11월 초 이후 최고 수준을 찍으며 2007년 고점을 향했던 역내위안/달러 환율은 중국 당국의 개입 속에 일단 진정세를 보이고 있다.인민은행이 이날 고시한 역내위안/달러 환율은 블룸버그가 집계한 시장전망치 7.3103위안보다 낮은 7.1992위안으로, 2018년 집계 시작 후 둘 사이의 격차가 0.1111위안으로 가장 컸다.이날 한국시간 오후 3시 53분 기준 역내위안/달러 환율은 전장 대비 0.0013위안 오른 7.2846위안, 역외위안/달러 환율은 0.0137위안 내린 7.2894위안을 기록, 7.3위안 아래로 내려온 상태다.다만 JP모건체이스·노무라홀딩스·UBS자산운용 등은 연내 위안화 약세가 심화할 것으로 전망하고 있다.",2023-08-22
3,https://www.yna.co.kr/view/AKR20230822107051009?section=search,"S&P, 미 은행 5곳 신용등급 강등…""자금조달 위험·수익성 약화""","(서울=연합뉴스) 임상수 기자 = 국제신용평가사 스탠더드앤드푸어스(S&P)는 21일(현지시간) 미국 은행 5곳의 신용등급을 하향 조정하고, 일부 은행의 등급 전망도 낮추면서 자금 조달 리스크(위험)와 수익성 약화로 업계의 신용 건전성이 시험대에 오를 수 있다고 경고했다.로이터통신 등에 따르면 S&P는 자금 조달 위험과 '핫머니'의 일종인 중개예금(Brokered deposits)에 대한 높은 의존을 이유로 어소시에이티드 뱅코프와 밸리내셔널뱅코프의 신용등급을 한단계씩 하향 조정했다.중개예금은 고객들에게 고금리 예금증서를 판매한 메릴린치와 같은 대형 투자회사들로부터 거액의 자금을 위탁받은 중개회사들이 이를 높은 금리로 지역 은행 또는 소규모 은행에 예치시키는 돈을 말한다.또 대규모 예금 인출과 만연된 고금리 등을 이유로 UMB파이낸셜 코프, 코메리카뱅크, 키코프의 등급도 한 계단씩 낮췄다.S&P는 요약 보고서에서 금리의 급격한 상승이 많은 미국 은행의 자금조달과 유동성에 부담을 주고 있다면서 연방예금보험공사(FDIC) 보험에 가입한 은행들의 예금이 미국 연방준비제도(Fed·연준)가 ""양적 긴축""을 하는 한 계속 감소할 것이라고 지적했다.S&P는 또 높은 상업용 부동산 익스포저(위험 노출)를 이유로 S&T은행과 리버시티은행의 등급 전망을 '안정적'에서 '부정적'으로 변경했다.S&P는 코메리카의 경우 지난해 2분기부터 올해 2분기까지 평균 예금 잔고가 140억 달러(약 18조7천억 원) 감소한 것과 함께 상대적으로 높은 상업 및 무보험 예금 비중이 등급을 하향한 이유라고 설명한 뒤 강등된 다른 은행들도 비슷한 문제를 안고 있다고 말했다.전체적으로 자신들이 평가한 은행 가운데 90%의 등급 전망은 '안정적'이지만 나머지 10%가 '부정적' 전망을 부여받았으며, '긍정적' 전망을 가진 은행은 없다고 덧붙였다.앞서 무디스도 이달 초 은행 10곳의 신용등급을 한단계씩 낮추고 BNY멜론은행, US뱅코프, 트루이스트 파이낸셜, 스테이트 스트리트 등 대형은행 6곳의 신용등급도 하향 조정할 수 있다고 경고한 바 있다.올해 초 실리콘밸리은행(SVB)과 시그니처은행 파산으로 미국 은행 부문의 신뢰에 위기가 촉발됐으며, 당국이 신뢰 회복을 위한 비상조치를 발표했음에도 여러 지역 은행에서 예금 인출사태가 발생했다.",2023-08-22
4,https://www.yna.co.kr/view/AKR20230822107000009?section=search,"S&P, 미 은행 5곳 신용등급 강등…""자금조달 위험·수익성 약화""","(서울=연합뉴스) 임상수 기자 = 국제신용평가사 스탠더드앤드푸어스(S&P)는 21일(현지시간) 미국 은행 5곳의 신용등급을 하향 조정하고, 일부 은행의 등급 전망도 낮추면서 자금 조달 리스크(위험)와 수익성 약화로 업계의 신용 건전성이 시험대에 오를 수 있다고 경고했다.로이터통신 등에 따르면 S&P는 자금 조달 위험과 '핫머니'의 일종인 중개예금(Brokered deposits)에 대한 높은 의존을 이유로 어소시에이티드 뱅코프와 밸리내셔널뱅코프의 신용등급을 한단계씩 하향 조정했다.중개예금은 고객들에게 고금리 예금증서를 판매한 메릴린치와 같은 대형 투자회사들로부터 거액의 자금을 위탁받은 중개회사들이 이를 높은 금리로 지역 은행 또는 소규모 은행에 예치시키는 돈을 말한다.또 대규모 예금 인출과 만연된 고금리 등을 이유로 UMB파이낸셜 코프, 코메리카뱅크, 키코프의 등급도 한 계단씩 낮췄다.S&P는 요약 보고서에서 금리의 급격한 상승이 많은 미국 은행의 자금조달과 유동성에 부담을 주고 있다면서 연방예금보험공사(FDIC) 보험에 가입한 은행들의 예금이 미국 연방준비제도(Fed·연준)가 ""양적 긴축""을 하는 한 계속 감소할 것이라고 지적했다.S&P는 또 높은 상업용 부동산 익스포저(위험 노출)를 이유로 S&T은행과 리버시티은행의 등급 전망을 '안정적'에서 '부정적'으로 변경했다.앞서 무디스도 이달 초 은행 10곳의 신용등급을 한단계씩 낮추고 BNY멜론은행, US뱅코프, 트루이스트 파이낸셜, 스테이트 스트리트 등 대형은행 6곳의 신용등급도 하향 조정할 수 있다고 경고한 바 있다.올해 초 실리콘밸리은행(SVB)과 시그니처은행 파산으로 미국 은행 부문의 신뢰에 위기가 촉발됐으며, 당국이 신뢰 회복을 위한 비상조치를 발표했음에도 여러 지역 은행에서 예금 인출사태가 발생했다.",2023-08-22
5,https://www.yna.co.kr/view/AKR20230822104100002?section=search,"[게시판] 한국투자증권, 건축 IT 플랫폼 하우빌드와 업무협약",,2023-08-22
6,https://www.yna.co.kr/view/AKR20230822085400009?section=search,"중국, 경제 우려 속 지난달 재정수입 증가세 둔화","(서울=연합뉴스) 차병섭 기자 = 제로 코로나 해제 이후 중국의 더딘 경제 회복세에 대한 우려가 커지는 가운데, 중국 정부의 재정 수입 증가세도 둔화한 것으로 나타났다.22일 로이터통신에 따르면 중국 재정부는 전날 일반 공공예산 수지 발표를 통해 올해 1∼7월 재정수입액이 전년 동기 대비 11.5% 늘어난 13조9천여억 위안(약 2천554조원)을 기록했다고 밝혔다.이는 1∼6월 재정수입이 전년 동기 대비 13.3% 늘어난 11조9천여억 위안(약 2천185조원)이었던 것과 비교하면 증가 속도가 줄어든 것이다.1∼7월 재정지출은 15조1천여억 위안(약 2천781조원)으로 전년 동기 대비 3.3% 늘었다. 1∼6월 재정지출 증가율은 3.9%였다.로이터는 자체 계산을 근거로 지난달 재정 수입만 놓고 보면 전년 동기 대비 1.9% 증가해 6월(+5.6%)보다 내려갔고, 재정 지출은 0.8% 감소해 6월(-2.5%)보다 하락폭을 줄였다고 전했다.수출·소매 판매·산업생산·실업률 등 중국의 7월 경제지표가 줄줄이 부진하게 나오는 가운데, 최근에는 대형 부동산업체 비구이위안(컨트리가든)의 디폴트(채무 불이행) 가능성까지 거론되며 중국 경제에 대한 우려가 고조되는 상황이다.중국의 7월 소비자물가지수(CPI)와 생산자물가지수(PPI)가 각각 전년 동기 대비 0.3%, 4.4% 하락하며 디플레이션(물가 하락)에 대한 우려도 커지고 있다.미 일간 뉴욕타임스는 제로 코로나 해제 이후의 경기 회복 기대가 무색하게 중국이 여러 악재에 직면한 상태라면서, 경제가 계속 성장하고 생활 수준이 높아지는 데 익숙해져 있던 중국인들에게 충격으로 다가오고 있다고 평가했다.이어 중국 경제의 미래에 대한 중국인들의 신뢰가 최악으로 떨어졌고 경기 반등에 대한 기대가 사그라들고 있다면서, 정부가 뾰족한 해결책을 제시하지 못할 수 있다고 우려하기 시작했다고 전했다.게다가 경기 둔화에 따른 실직·사업 실패 우려로 사람들이 이미 저축을 늘리고 소비를 줄이고 있으며, 사업 사정이 괜찮은 기업인들도 불확실성을 우려해 대출을 꺼리고 있다고 덧붙였다.",2023-08-22
7,https://www.yna.co.kr/view/AKR20230822074700083?section=search,"中부동산업계 임금체불도 급증?…베이징 ""농민공 임금체불 금지""","(베이징=연합뉴스) 정성조 특파원 = 중국 베이징시가 건설 현장에서 일하는 농민공의 임금 체불 금지 등을 명확히 규정한 새 방침을 발표했다.이번 조치는 비구이위안(碧桂園·컨트리가든)이 촉발한 채무불이행(디폴트) 위기가 장기 침체를 겪는 중국 부동산 업계 전반으로 확산하는 가운데 나온 것으로, 건설현장에서 일하는 농민공이 제대로 임금을 받지 못하는 일이 늘고 있다는 당국의 인식이 반영된 것으로 풀이된다.22일 신경보에 따르면 베이징시 인력자원·사회보장국은 최근 이런 내용을 담은 '건설 영역 농민공 임금 전용 계좌 관리 규범화에 관한 통지'를 내놨다.농민공은 농촌에 후커우(戶口·호적)를 두고 도시에 나가 일하는 기층 노동자로, 중국 일선 산업 현장의 주력군이다.'통지'가 규정한 농민공 전용 계좌는 시공 도급 사업자가 은행 등 금융기관에 개설해 농민공에 임금을 주는 데 활용하는 계좌다.베이징시 당국은 건설업체가 시공 계약에 약정된 금액이나 비율에 따라 제때 농민공 임금을 입금해야 하며, 지급 주기는 1개월을 넘겨서는 안 된다는 점을 명확히 했다. 임금은 월별로 전액 지급돼야 한다는 점도 강조했다.당국은 아울러 농민공 전용 계좌를 관리하는 은행에 임금이 다른 계좌로 흘러가지 않는지 등을 관리·감독할 책임을 부여했다.또 지금까지 만들어진 농민공 임금 전용 계좌를 전수조사해 문제를 살피는 한편, 앞으로 임금 지급 문제 소지가 있는 계좌에 대해서는 예비 경보 시스템을 도입하기로 했다.신경보는 ""사업 자금과 임금의 분리 관리와 임금 전액 지급 등을 확실히 하는 것을 전제로 임금 체불을 근원부터 해결하려는 조치""라며 ""감독 부문이 실시간으로 전용 계좌 데이터와 이상 상황을 살필 것""이라고 전했다.중국의 공식 통계에 따르면 지난해 기준 전국의 농민공은 2억9천562만명으로 전년보다 311만명 늘었다.최근 베이징시뿐만 아니라 광둥성이나 톈진시 등 농촌에서 이주한 농민공들이 몰리는 지방 당국들은 잇따라 건설 농민공 임금 체불 문제 해결이 필요하다며 대책을 잇따라 발표하고 있다.",2023-08-22
8,https://www.yna.co.kr/view/AKR20230822039951051?section=search,"부산경찰, 전세사기 조직원 등 121명 검거…100억 넘게 챙겨","(부산=연합뉴스) 김재홍 기자 = 전세사기로 100억원이 넘는 리베이트를 챙긴 부동산 컨설팅업체 조직원 등이 경찰에 무더기로 적발됐다.부산경찰청은 최근 사기 혐의로 부동산 컨설팅업체 조직원 8명과 공인중개사 등 56명을 검거하고 이 중 바지 명의자 모집책인 60대 A씨를 구속했다고 22일 밝혔다.경찰은 또 금융기관에 허위 서류를 제출하고 전세 대출금을 챙긴 조직원 19명 등 65명도 검거해 전세대출 명의자 모집책 50대 B씨를 구속했다.A씨 일당은 2021년부터 최근까지 수도권 등 전국의 빌라와 오피스텔 매물을 대상으로 '동시 진행 깡통전세' 수법으로 122억원을 챙긴 혐의를 받고 있다.'동시 진행'은 자본이 없는 상태에서 일단 임차인과 빌라 등의 전세 계약을 맺은 뒤 임차인에게서 받은 보증금으로 해당 빌라를 매입하는 방식이다.이들은 매물을 내놓은 집주인에게 대신 매매해주겠다고 접근한 뒤 부동산 시세에 어두운 사회초년생이나 타지역 거주자들을 대상으로 매매 시세보다도 더 높은 금액으로 전세 계약을 체결했다.이후 신용불량자인 바지 명의자에게 소유권과 전세금 반환 의무를 떠넘겼고, 거래가 마무리되면 한 번에 최대 1억원의 리베이트를 챙겼다.그 결과 임차인들은 전세 보증 기간이 만료돼도 보증금을 돌려받지 못하는 상황에 놓였다. 확인된 피해자는 53명이었다.A씨 일당의 범행에는 공인중개사 3명과 중개보조원 14명을 비롯해 분양업체 관계자 6명도 가담한 것으로 드러났다.한 피해자는 ""등기부상에 근저당도 말소돼 있고 다른 내용도 깨끗해서 계약했는데 경찰의 연락을 받고 피해 사실을 알게 됐다""며 ""보증보험 가입도 전부 반려된 상태""라고 설명했다.B씨 일당은 2021년부터 최근까지 깡통 아파트나 분양 사고로 신탁회사의 소유가 된 아파트를 노렸다.이들은 부산 지역의 기초생활보장 수급자 등 명의를 이용해 허위의 전세 계약서와 재직 증명서를 만들어 은행 등 금융기관에 제출하는 수법으로 32회에 걸쳐 전세 대출금 57억원을 챙긴 것으로 조사됐다.임대인은 매수 자금도 없으면서 이들에게 명의를 빌려줬다. 임차인 역시 실제 전세로 거주할 의사도 없으면서 명의를 제공했다.대출이 이뤄지면 매매 계약과 전세 계약이 동시에 진행됐고, 이후 각자의 수수료와 잔금 지급 등이 이뤄졌다.임대인 23명과 임차인 23명이 B씨 일당에게 명의를 제공한 것으로 확인됐다.경찰 관계자는 ""전세·임대차 계약을 하기 전에는 주변 시세를 꼼꼼하게 확인해 해당 전세·임대차 보증금이 과도하게 높게 책정된 것은 아닌지를 확인해야 한다""고 당부했다이어 ""금융기관은 전세대출을 실행할 때 대출서류만 확인할 것이 아니라 대상 부동산에 대한 현장 실사는 물론 소유권 이전 등에 대한 세밀한 확인과 관리를 해야 한다""고 덧붙였다.",2023-08-22
9,https://www.yna.co.kr/view/AKR20230822067200002?section=search,"대출로 집·주식…가계 빚, 세 분기만에 다시 늘었다","(서울=연합뉴스) 신호경 기자 = 올해 2분기(4∼6월) 전체 가계 신용(빚)이 전 분기보다 10조원 가까이 불었다.높은 금리에도 가계 빚 감소세가 불과 두 분기 만에 끝난 것으로, 부동산 경기 회복과 함께 주택담보대출이 14조원 이상 급증한 데다 빚으로 주식에 투자하는 신용거래도 늘었기 때문이다.한국은행이 22일 발표한 '2023년 2분기 가계신용(잠정)' 통계에 따르면 올해 6월 말 기준 가계신용 잔액은 1천862조8천억원으로 1분기 말(3월 말·1천853조3천억원)보다 0.5%(9조5천억원) 많았다.가계신용은 가계가 은행·보험사·대부업체·공적 금융기관 등에서 받은 대출에 결제 전 카드 사용 금액(판매신용)까지 더한 '포괄적 가계 빚(부채)'을 말한다.가계신용은 금리 인상 등 통화 긴축의 영향으로 작년 4분기(-3조6천억원)와 올해 1분기(-14조3천억원) 잇따라 뒷걸음쳤지만, 세 분기 만에 다시 반등했다.다만 1년 전인 작년 2분기 말 잔액(1천868조4천억원)과 비교하면 5조6천억원 적은 상태다.가계신용 중 판매신용(카드 대금)을 빼고 가계대출만 보면, 2분기 말 잔액이 1천748조9천억원으로 1분기 말(1천738조8천억원)보다 10조1천억원 증가했다.특히 가계대출 가운데 주택담보대출(잔액 1천31조2천억원)이 14조1천억원 늘어 직전 분기에 이어 최대 잔액 기록을 또 경신했다. 증가 폭도 1분기(4조5천억원)의 3배를 웃돌았다.신용대출을 포함한 기타 대출(잔액 717조7천억원)은 4조원 줄면서 7분기 연속 감소세를 유지했다. 하지만 감소 폭이 한 분기 만에 15조5천억원에서 4조원으로 10조원 이상 급감했다.창구별로는 예금은행에서 가계대출이 3개월 사이 4조원 증가했지만, 상호금융·상호저축은행·신용협동조합 등 비은행예금취급기관에서는 6조5천억원 줄었다.기타금융기관 가계대출은 주택담보대출(+10조4천억원)을 중심으로 12조6천억원 급증했다. 세부적으로 주택금융공사가 포함된 공적금융기관에서 특례보금자리론 등의 영향으로 4조7천억원, 증권사 등 기타금융중개회사에서 7조8천억원 불었다.서정석 한은 금융통계팀장은 ""2분기 가계신용이 9조5천억원 늘었는데, 2021년 4분기 17조4천억원 이후 가장 큰 증가액""이라며 ""부동산 시장 회복 기대로 주택거래가 늘면서 개별 주택담보대출을 중심으로 가계대출 수요가 증가했고, 판매신용 감소세도 계절 영향으로 둔화했기 때문""이라고 설명했다.그는 ""증권사의 신용 공여가 주식투자 자금으로 활용된 부분도 있다""고 덧붙였다.50년 만기 주택담보대출의 영향과 관련해서는 ""시중은행들이 주로 7월 이후 출시했기 때문에 이번 2분기 통계에는 포함되지 않았고, 3분기에 일시적 증가 요인으로 작용할 것""이라고 예상했다.가계신용의 향후 추이에 대해서는 ""한은과 정부가 가계신용 증가세에 주목하고 면밀히 살펴보고 있다""며 ""3분기 이후 가계신용은 주택경기와 금융환경 등에 영향을 받기 때문에 예단하기 어렵고, 국내총생산(GDP) 대비 가계부채 비율이 높아지지 않도록 관리해야 한다는 공감대가 있기 때문에 앞으로 추이를 잘 지켜볼 것""이라고 말했다.분기 가계 판매신용 잔액(113조9천억원)은 신용카드사를 비롯한 여신전문회사(-5천억원)를 중심으로서 6천억원 감소했다. 할부금융회사의 할부금융 리스크(위험) 관리 강화의 영향으로 판매신용이 전반적으로 줄었지만, 계절적 요인으로 신용카드 사용액이 늘어 전체 판매신용 감소액은 1분기(-3조3천억원)보다 축소됐다는 게 한은의 설명이다.shk999@yna.co.kr",2023-08-22
